id,quality
643,6
644,6
645,5
646,6
647,5
648,6
649,6
650,5
651,5
652,5
653,6
654,6
655,6
656,5
657,6
658,5
659,5
660,6
661,6
662,6
663,6
664,5
665,5
666,5
667,5
668,6
669,6
670,6
671,6
672,6
673,6
674,6
675,6
676,5
677,6
678,6
679,6
680,5
681,5
682,5
683,6
684,6
685,6
686,6
687,5
688,5
689,5
690,6
691,6
692,6
693,6
694,6
695,6
696,6
697,5
698,6
699,5
700,6
701,5
702,6
703,6
704,5
705,6
706,5
707,6
708,6
709,6
710,6
711,6
712,5
713,6
714,5
715,6
716,5
717,6
718,5
719,5
720,5
721,6
722,6
723,6
724,6
725,6
726,6
727,6
728,5
729,6
730,5
731,6
732,6
733,6
734,6
735,6
736,6
737,6
738,6
739,6
740,5
741,6
742,5
743,6
744,5
745,6
746,6
747,5
748,6
749,5
750,5
751,6
752,6
753,5
754,6
755,5
756,6
757,6
758,6
759,6
760,6
761,5
762,5
763,5
764,5
765,6
766,6
767,6
768,6
769,6
770,5
771,6
772,6
773,5
774,5
775,6
776,6
777,5
778,6
779,6
780,5
781,6
782,5
783,5
784,6
785,5
786,6
787,5
788,5
789,5
790,6
791,6
792,6
793,5
794,5
795,6
796,6
797,5
798,5
799,5
800,6
801,6
802,6
803,5
804,6
805,6
806,5
807,5
808,6
809,5
810,6
811,6
812,6
813,6
814,6
815,6
816,5
817,6
818,6
819,6
820,5
821,5
822,5
823,6
824,5
825,6
826,5
827,6
828,5
829,6
830,5
831,5
832,6
833,6
834,6
835,6
836,5
837,6
838,6
839,6
840,6
841,6
842,5
843,5
844,6
845,5
846,6
847,5
848,5
849,6
850,5
851,6
852,6
853,5
854,6
855,6
856,6
857,6
858,6
859,5
860,6
861,5
862,6
863,5
864,6
865,5
866,5
867,6
868,5
869,5
870,6
871,5
872,5
873,5
874,6
875,5
876,5
877,6
878,6
879,5
880,5
881,6
882,6
883,6
884,6
885,5
886,6
887,6
888,6
889,5
890,6
891,6
892,5
893,5
894,6
895,6
896,6
897,5
898,6
899,5
900,6
901,5
902,6
903,6
904,6
905,6
906,5
907,6
908,6
909,6
910,6
911,6
912,6
913,6
914,6
915,6
916,6
917,6
918,6
919,6
920,5
921,6
922,6
923,5
924,6
925,6
926,6
927,5
928,6
929,6
930,5
931,5
932,5
933,6
934,6
935,6
936,6
937,5
938,6
939,6
940,5
941,6
942,5
943,6
944,5
945,6
946,5
947,6
948,5
949,5
950,5
951,6
952,6
953,6
954,6
955,6
956,6
957,6
958,6
959,5
960,5
961,6
962,5
963,6
964,5
965,6
966,5
967,6
968,6
969,6
970,6
971,5
972,6
973,6
974,6
975,5
976,6
977,5
978,6
979,5
980,6
981,5
982,6
983,6
984,5
985,5
986,6
987,5
988,6
989,6
990,6
991,6
992,6
993,6
994,5
995,6
996,5
997,5
998,5
999,6
1000,6
1001,6
1002,6
1003,5
1004,6
1005,6
1006,6
1007,6
1008,6
1009,5
1010,6
1011,5
1012,6
1013,6
1014,6
1015,6
1016,6
1017,6
1018,6
1019,6
1020,5
1021,6
1022,6
1023,6
1024,6
1025,6
1026,6
1027,6
1028,6
1029,6
1030,6
1031,6
1032,6
1033,6
1034,6
1035,6
1036,5
1037,6
1038,5
1039,6
1040,6
1041,5
1042,5
1043,6
1044,5
1045,5
1046,6
1047,6
1048,5
1049,6
1050,6
1051,6
1052,6
1053,5
1054,5
1055,5
1056,6
1057,6
1058,6
1059,5
1060,5
1061,5
1062,6
1063,5
1064,6
1065,5
1066,6
1067,5
1068,6
1069,6
1070,6
1071,6
1072,6
1073,6
1074,5
1075,6
1076,6
1077,6
1078,5
1079,5
1080,6
1081,6
1082,5
1083,6
1084,5
1085,6
1086,5
1087,6
1088,6
1089,6
1090,6
1091,5
1092,5
1093,6
1094,6
1095,5
1096,5
1097,5
1098,6
1099,5
1100,6
1101,6
1102,6
1103,5
1104,6
1105,5
1106,6
1107,5
1108,6
1109,6
1110,5
1111,6
1112,6
1113,6
1114,6
1115,5
1116,6
1117,6
1118,5
1119,6
1120,6
1121,6
1122,5
1123,6
1124,6
1125,5
1126,6
1127,5
1128,6
1129,5
1130,6
1131,6
1132,5
1133,6
1134,5
1135,5
1136,5
1137,6
1138,5
1139,6
1140,6
1141,6
1142,5
1143,6
1144,6
1145,6
1146,6
1147,6
1148,6
1149,6
1150,5
1151,6
1152,6
1153,6
1154,5
1155,6
1156,6
1157,5
1158,6
1159,5
1160,5
1161,5
1162,5
1163,5
1164,5
1165,6
1166,6
1167,6
1168,6
1169,6
1170,5
1171,6
1172,6
1173,6
1174,5
1175,6
1176,6
1177,6
1178,6
1179,6
1180,6
1181,6
1182,6
1183,6
1184,6
1185,5
1186,6
1187,6
1188,6
1189,6
1190,5
1191,6
1192,6
1193,6
1194,6
1195,6
1196,6
1197,5
1198,5
1199,5
1200,6
1201,5
1202,6
1203,5
1204,5
1205,6
1206,6
1207,6
1208,6
1209,5
1210,5
1211,6
1212,5
1213,6
1214,6
1215,5
1216,6
1217,6
1218,6
1219,6
1220,5
1221,5
1222,6
1223,5
1224,6
1225,6
1226,6
1227,6
1228,5
1229,6
1230,6
1231,6
1232,6
1233,6
1234,6
1235,6
1236,6
1237,6
1238,6
1239,6
1240,5
1241,6
1242,6
1243,6
1244,6
1245,6
1246,6
1247,5
1248,6
1249,6
1250,5
1251,6
1252,6
1253,6
1254,5
1255,6
1256,5
1257,6
1258,6
1259,5
1260,6
1261,6
1262,6
1263,5
1264,5
1265,6
1266,6
1267,5
1268,6
1269,6
1270,6
1271,6
1272,5
1273,5
1274,6
1275,6
1276,6
1277,5
1278,5
1279,6
1280,6
1281,5
1282,5
1283,6
1284,5
1285,6
1286,6
1287,5
1288,5
1289,5
1290,6
1291,6
1292,5
1293,6
1294,6
1295,5
1296,6
1297,5
1298,6
1299,6
1300,6
1301,6
1302,5
1303,6
1304,6
1305,6
1306,6
1307,5
1308,5
1309,6
1310,5
1311,6
1312,6
1313,5
1314,6
1315,6
1316,5
1317,6
1318,6
1319,6
1320,6
1321,5
1322,6
1323,5
1324,6
1325,6
1326,6
1327,5
1328,6
1329,6
1330,5
1331,5
1332,6
1333,6
1334,6
1335,6
1336,5
1337,5
1338,6
1339,6
1340,5
1341,6
1342,6
1343,6
1344,5
1345,6
1346,6
1347,6
1348,6
1349,5
1350,6
1351,6
1352,6
1353,6
1354,6
1355,5
1356,5
1357,6
1358,5
1359,6
1360,5
1361,6
1362,5
1363,5
1364,5
1365,6
1366,6
1367,6
1368,5
1369,6
1370,6
1371,6
1372,6
1373,6
1374,6
1375,6
1376,6
1377,5
1378,5
1379,5
1380,6
1381,6
1382,6
1383,6
1384,6
1385,5
1386,6
1387,6
1388,5
1389,5
1390,6
1391,6
1392,5
1393,6
1394,6
1395,6
1396,6
1397,5
1398,6
1399,5
1400,5
1401,6
1402,6
1403,6
1404,6
1405,5
1406,5
1407,5
1408,5
1409,6
1410,5
1411,5
1412,6
1413,6
1414,5
1415,6
1416,6
1417,5
1418,5
1419,5
1420,6
1421,5
1422,6
1423,5
1424,6
1425,5
1426,6
1427,5
1428,5
1429,6
1430,6
1431,6
1432,5
1433,6
1434,5
1435,6
1436,6
1437,6
1438,5
1439,5
1440,5
1441,5
1442,5
1443,6
1444,5
1445,5
1446,5
1447,6
1448,6
1449,6
1450,6
1451,5
1452,5
1453,6
1454,6
1455,6
1456,5
1457,5
1458,5
1459,5
1460,6
1461,6
1462,5
1463,6
1464,6
1465,5
1466,6
1467,5
1468,6
1469,5
1470,5
1471,5
1472,6
1473,5
1474,6
1475,5
1476,6
1477,6
1478,5
1479,6
1480,5
1481,6
1482,5
1483,6
1484,6
1485,6
1486,5
1487,5
1488,6
1489,6
1490,5
1491,6
1492,6
1493,5
1494,5
1495,5
1496,5
1497,6
1498,5
1499,6
1500,6
1501,6
1502,5
1503,5
1504,6
1505,5
1506,6
1507,5
1508,6
1509,6
1510,5
1511,6
1512,6
1513,6
1514,6
1515,6
1516,6
1517,5
1518,5
1519,5
1520,5
1521,6
1522,6
1523,6
1524,5
1525,6
1526,6
1527,6
1528,5
1529,6
1530,6
1531,5
1532,5
1533,5
1534,6
1535,6
1536,6
1537,5
1538,6
1539,5
1540,6
1541,5
1542,6
1543,5
1544,6
1545,5
1546,6
1547,6
1548,6
1549,6
1550,6
1551,5
1552,6
1553,6
1554,5
1555,6
1556,5
1557,6
1558,5
1559,6
1560,6
1561,6
1562,5
1563,6
1564,5
1565,5
1566,6
1567,5
1568,6
1569,5
1570,6
1571,5
1572,5
1573,5
1574,6
1575,6
1576,6
1577,6
1578,6
1579,5
1580,6
1581,5
1582,6
1583,6
1584,5
1585,5
1586,6
1587,6
1588,5
1589,5
1590,6
1591,5
1592,6
1593,6
1594,6
1595,6
1596,6
1597,5
1598,6
1599,6
1600,6
1601,6
1602,6
1603,6
1604,6
1605,5
1606,6
1607,5
1608,5
1609,6
1610,6
1611,5
1612,6
1613,5
1614,6
1615,6
1616,6
1617,6
1618,5
1619,6
1620,6
1621,5
1622,6
1623,6
1624,6
1625,5
1626,6
1627,6
1628,6
1629,5
1630,6
1631,6
1632,6
1633,5
1634,5
1635,5
1636,6
1637,5
1638,6
1639,6
1640,5
1641,6
1642,5
1643,5
1644,5
1645,6
1646,6
1647,6
1648,5
1649,6
1650,6
1651,6
1652,6
1653,6
1654,6
1655,6
1656,6
1657,5
1658,6
1659,6
1660,5
1661,5
1662,6
1663,5
1664,6
1665,6
1666,6
1667,6
1668,6
1669,6
1670,5
1671,6
1672,6
1673,5
1674,5
1675,6
1676,6
1677,6
1678,6
1679,6
1680,6
1681,6
1682,5
1683,6
1684,5
1685,6
1686,5
1687,6
1688,6
1689,6
1690,6
1691,5
1692,6
1693,6
1694,5
1695,5
1696,6
1697,6
1698,6
1699,5
1700,6
1701,6
1702,6
1703,5
1704,6
1705,6
1706,5
1707,6
1708,6
1709,6
1710,5
1711,6
1712,6
1713,6
1714,6
1715,6
1716,6
1717,5
1718,6
1719,5
1720,5
1721,5
1722,5
1723,6
1724,6
1725,6
1726,5
1727,6
1728,6
1729,6
1730,6
1731,6
1732,6
1733,5
1734,6
1735,5
1736,6
1737,6
1738,5
1739,6
1740,6
1741,6
1742,5
1743,5
1744,5
1745,5
1746,5
1747,5
1748,5
1749,5
1750,6
1751,5
1752,6
1753,5
1754,5
1755,5
1756,5
1757,6
1758,6
1759,6
1760,5
1761,5
1762,5
1763,5
1764,5
1765,5
1766,6
1767,6
1768,6
1769,6
1770,6
1771,5
1772,6
1773,6
1774,5
1775,5
1776,6
1777,6
1778,6
1779,5
1780,6
1781,5
1782,6
1783,5
1784,6
1785,6
1786,6
1787,6
1788,6
1789,6
1790,6
1791,6
1792,6
1793,6
1794,6
1795,6
1796,6
1797,6
1798,5
1799,5
1800,5
1801,5
1802,6
1803,5
1804,5
1805,6
1806,6
1807,6
1808,6
1809,6
1810,6
1811,6
1812,5
1813,5
1814,6
1815,6
1816,6
1817,5
1818,6
1819,5
1820,5
1821,5
1822,5
1823,6
1824,6
1825,6
1826,6
1827,5
1828,5
1829,6
1830,6
1831,6
1832,6
1833,5
1834,5
1835,5
1836,5
1837,5
1838,6
1839,5
1840,6
1841,6
1842,6
1843,6
1844,6
1845,6
1846,6
1847,6
1848,5
1849,6
1850,6
1851,6
1852,6
1853,5
1854,6
1855,5
1856,6
1857,5
1858,6
1859,6
1860,6
1861,6
1862,6
1863,5
1864,6
1865,5
1866,6
1867,6
1868,6
1869,6
1870,6
1871,6
1872,6
1873,5
1874,5
1875,6
1876,6
1877,5
1878,6
1879,5
1880,5
1881,5
1882,5
1883,6
1884,6
1885,6
1886,6
1887,6
1888,6
1889,6
1890,6
1891,5
1892,6
1893,6
1894,5
1895,6
1896,5
1897,6
1898,5
1899,5
1900,6
1901,6
1902,5
1903,6
1904,5
1905,5
1906,6
1907,6
1908,6
1909,6
1910,6
1911,6
1912,5
1913,6
1914,5
1915,5
1916,6
1917,5
1918,6
1919,6
1920,5
1921,5
1922,5
1923,6
1924,6
1925,6
1926,6
1927,6
1928,5
1929,5
1930,6
1931,5
1932,5
1933,6
1934,5
1935,6
1936,5
1937,5
1938,6
1939,6
1940,6
1941,6
1942,6
1943,6
1944,5
1945,6
1946,5
1947,5
1948,6
1949,5
1950,6
1951,6
1952,6
1953,6
1954,5
1955,5
1956,5
1957,5
1958,6
1959,6
1960,5
1961,5
1962,6
1963,6
1964,6
1965,6
1966,6
1967,6
1968,5
1969,6
1970,5
1971,5
1972,6
1973,6
1974,5
1975,5
1976,5
1977,6
1978,6
1979,5
1980,6
1981,6
1982,5
1983,6
1984,6
1985,6
1986,6
1987,6
1988,6
1989,5
1990,6
1991,6
1992,5
1993,5
1994,6
1995,5
1996,5
1997,6
1998,5
1999,5
2000,6
2001,5
2002,5
2003,5
2004,6
2005,6
2006,5
2007,5
2008,6
2009,6
2010,5
2011,5
2012,5
2013,6
2014,6
2015,5
2016,6
2017,6
2018,6
2019,6
2020,5
2021,6
2022,6
2023,5
2024,6
2025,5
2026,5
2027,6
2028,6
2029,5
2030,6
2031,6
2032,6
2033,6
2034,6
2035,6
2036,6
2037,6
2038,5
2039,6
2040,6
2041,5
2042,6
2043,5
2044,5
2045,5
2046,5
2047,6
2048,6
2049,6
2050,6
2051,5
2052,6
2053,6
2054,5
2055,5
2056,6
2057,5
2058,5
2059,6
2060,5
2061,6
2062,5
2063,5
2064,6
2065,6
2066,6
2067,5
2068,6
2069,6
2070,6
2071,6
2072,6
2073,6
2074,6
2075,6
2076,5
2077,5
2078,6
2079,6
2080,6
2081,5
2082,5
2083,6
2084,6
2085,6
2086,6
2087,6
2088,6
2089,6
2090,6
2091,5
2092,6
2093,6
2094,5
2095,5
2096,5
2097,6
2098,5
2099,6
2100,5
2101,6
2102,6
2103,6
2104,6
2105,5
2106,6
2107,6
2108,5
2109,6
2110,6
2111,6
2112,5
2113,5
2114,6
2115,5
2116,6
2117,6
2118,5
2119,6
2120,5
2121,6
2122,6
2123,5
2124,6
2125,6
2126,5
2127,6
2128,6
2129,5
2130,5
2131,5
2132,6
2133,5
2134,6
2135,5
2136,6
2137,5
2138,6
2139,6
2140,5
2141,5
2142,5
2143,6
2144,5
2145,6
2146,6
2147,6
2148,6
2149,5
2150,6
2151,6
2152,6
2153,6
2154,6
2155,6
2156,6
2157,6
2158,6
2159,6
2160,5
2161,6
2162,6
2163,6
2164,6
2165,6
2166,5
2167,5
2168,6
2169,5
2170,6
2171,6
2172,6
2173,5
2174,6
2175,6
2176,6
2177,5
2178,6
2179,6
2180,6
2181,5
2182,6
2183,6
2184,6
2185,6
2186,6
2187,6
2188,6
2189,5
2190,5
2191,5
2192,6
2193,6
2194,5
2195,6
2196,6
2197,6
2198,6
2199,5
2200,6
2201,5
2202,5
2203,5
2204,6
2205,5
2206,6
2207,6
2208,6
2209,6
2210,6
2211,6
2212,6
2213,6
2214,6
2215,6
2216,6
2217,6
2218,6
2219,6
2220,5
2221,6
2222,6
2223,5
2224,6
2225,6
2226,6
2227,5
2228,6
2229,6
2230,6
2231,6
2232,5
2233,5
2234,6
2235,5
2236,6
2237,5
2238,6
2239,6
2240,6
2241,5
2242,6
2243,6
2244,6
2245,5
2246,6
2247,6
2248,6
2249,5
2250,6
2251,6
2252,6
2253,5
2254,6
2255,6
2256,5
2257,6
2258,6
2259,6
2260,6
2261,5
2262,6
2263,6
2264,6
2265,6
2266,5
2267,6
2268,6
2269,6
2270,5
2271,5
2272,5
2273,6
2274,5
2275,5
2276,5
2277,6
2278,5
2279,6
2280,6
2281,6
2282,6
2283,5
2284,6
2285,6
2286,6
2287,5
2288,6
2289,5
2290,6
2291,6
2292,5
2293,6
2294,6
2295,5
2296,6
2297,6
2298,6
2299,5
2300,5
2301,6
2302,6
2303,5
2304,6
2305,5
2306,6
2307,5
2308,6
2309,5
2310,6
2311,6
2312,6
2313,5
2314,6
2315,5
2316,6
2317,5
2318,6
2319,6
2320,6
2321,5
2322,6
2323,6
2324,5
2325,6
2326,5
2327,6
2328,5
2329,6
2330,5
2331,5
2332,6
2333,5
2334,6
2335,5
2336,5
2337,6
2338,6
2339,6
2340,5
2341,6
2342,6
2343,5
2344,5
2345,6
2346,5
2347,5
2348,5
2349,5
2350,5
2351,6
2352,6
2353,6
2354,6
2355,6
2356,6
2357,5
2358,5
2359,5
2360,5
2361,5
2362,6
2363,5
2364,5
2365,5
2366,6
2367,6
2368,5
2369,6
2370,6
2371,6
2372,6
2373,6
2374,6
2375,6
2376,6
2377,6
2378,6
2379,6
2380,6
2381,6
2382,5
2383,6
2384,5
2385,6
2386,5
2387,6
2388,6
2389,5
2390,6
2391,5
2392,5
2393,5
2394,5
2395,6
2396,6
2397,6
2398,6
2399,6
2400,6
2401,5
2402,5
2403,6
2404,6
2405,6
2406,5
2407,6
2408,6
2409,6
2410,6
2411,6
2412,6
2413,5
2414,6
2415,6
2416,6
2417,5
2418,5
2419,6
2420,6
2421,6
2422,6
2423,6
2424,6
2425,6
2426,5
2427,6
2428,6
2429,6
2430,6
2431,6
2432,6
2433,5
2434,5
2435,6
2436,5
2437,5
2438,5
2439,6
2440,6
2441,6
2442,5
2443,6
2444,6
2445,5
2446,6
2447,5
2448,5
2449,6
2450,6
2451,5
2452,5
2453,5
2454,6
2455,6
2456,6
2457,6
2458,6
2459,6
2460,6
2461,5
2462,5
2463,5
2464,6
2465,6
2466,6
2467,6
2468,5
2469,5
2470,5
2471,6
2472,5
2473,6
2474,6
2475,5
2476,6
2477,6
2478,5
2479,6
2480,6
2481,5
2482,6
2483,6
2484,6
2485,6
2486,5
2487,6
2488,6
2489,5
2490,6
2491,6
2492,6
2493,5
2494,5
2495,6
2496,6
2497,5
2498,6
2499,6
2500,6
2501,6
2502,6
2503,6
2504,6
2505,6
2506,6
2507,5
2508,6
2509,6
2510,5
2511,5
2512,6
2513,6
2514,6
2515,6
2516,6
2517,6
2518,6
2519,6
2520,6
2521,6
2522,6
2523,6
2524,6
2525,5
2526,6
2527,6
2528,6
2529,6
2530,6
2531,6
2532,6
2533,5
2534,6
2535,6
2536,6
2537,6
2538,6
2539,6
2540,5
2541,6
2542,5
2543,5
2544,6
2545,6
2546,6
2547,6
2548,6
2549,5
2550,5
2551,6
2552,5
2553,6
2554,5
2555,6
2556,6
2557,6
2558,6
2559,6
2560,6
2561,5
2562,6
2563,5
2564,5
2565,6
2566,6
2567,6
2568,5
2569,6
2570,6
2571,5
2572,5
2573,6
2574,6
2575,5
2576,6
2577,5
2578,6
2579,6
2580,6
2581,6
2582,5
2583,6
2584,6
2585,6
2586,6
2587,6
2588,6
2589,5
2590,5
2591,6
2592,6
2593,6
2594,6
2595,5
2596,5
2597,6
2598,5
2599,6
2600,6
2601,5
2602,6
2603,6
2604,5
2605,6
2606,6
2607,6
2608,6
2609,6
2610,6
2611,6
2612,5
2613,5
2614,5
2615,5
2616,6
2617,6
2618,5
2619,5
2620,6
2621,6
2622,5
2623,6
2624,6
2625,6
2626,6
2627,5
2628,6
2629,6
2630,5
2631,5
2632,6
2633,5
2634,6
2635,6
2636,6
2637,6
2638,6
2639,6
2640,6
2641,5
2642,6
2643,5
2644,6
2645,6
2646,5
2647,6
2648,6
2649,6
2650,6
2651,5
2652,6
2653,6
2654,6
2655,6
2656,6
2657,5
2658,6
2659,5
2660,6
2661,6
2662,5
2663,6
2664,6
2665,5
2666,6
2667,6
2668,6
2669,6
2670,5
2671,6
2672,5
2673,6
2674,6
2675,5
2676,5
2677,6
2678,6
2679,6
2680,6
2681,6
2682,6
2683,6
2684,6
2685,5
2686,5
2687,5
2688,6
2689,6
2690,5
2691,6
2692,6
2693,6
2694,6
2695,5
2696,6
2697,5
2698,6
2699,6
2700,6
2701,6
2702,6
2703,5
2704,6
2705,5
2706,5
2707,6
2708,5
2709,6
2710,6
2711,6
2712,5
2713,6
2714,5
2715,6
2716,5
2717,5
2718,5
2719,6
2720,6
2721,6
2722,6
2723,6
2724,6
2725,5
2726,6
2727,6
2728,6
2729,6
2730,5
2731,5
2732,6
2733,5
2734,5
2735,6
2736,6
2737,5
2738,5
2739,5
2740,6
2741,5
2742,5
2743,5
2744,6
2745,6
2746,5
2747,6
2748,6
2749,6
2750,6
2751,5
2752,6
2753,6
2754,6
2755,6
2756,6
2757,6
2758,6
2759,6
2760,6
2761,5
2762,6
2763,6
2764,6
2765,5
2766,6
2767,6
2768,5
2769,6
2770,6
2771,6
2772,6
2773,6
2774,5
2775,6
2776,6
2777,5
2778,6
2779,5
2780,6
2781,5
2782,5
2783,6
2784,6
2785,6
2786,6
2787,6
2788,6
2789,6
2790,6
2791,6
2792,5
2793,5
2794,6
2795,5
2796,5
2797,6
2798,6
2799,5
2800,6
2801,5
2802,5
2803,6
2804,6
2805,5
2806,6
2807,6
2808,6
2809,5
2810,5
2811,6
2812,5
2813,6
2814,5
2815,5
2816,6
2817,6
2818,6
2819,5
2820,6
2821,6
2822,5
2823,5
2824,6
2825,6
2826,5
2827,6
2828,6
2829,5
2830,6
2831,5
2832,5
2833,6
2834,6
2835,6
2836,6
2837,5
2838,5
2839,6
2840,6
2841,6
2842,5
2843,6
2844,6
2845,6
2846,6
2847,5
2848,6
2849,6
2850,6
2851,6
2852,6
2853,6
2854,6
2855,5
2856,6
2857,5
2858,6
2859,6
2860,6
2861,5
2862,6
2863,6
2864,6
2865,6
2866,6
2867,6
2868,6
2869,6
2870,6
2871,5
2872,5
2873,6
2874,5
2875,5
2876,6
2877,6
2878,5
2879,5
2880,6
2881,6
2882,5
2883,5
2884,6
2885,6
2886,6
2887,5
2888,6
2889,5
2890,6
2891,6
2892,6
2893,6
2894,5
2895,5
2896,6
2897,5
2898,6
2899,5
2900,6
2901,5
2902,6
2903,6
2904,6
2905,6
2906,6
2907,5
2908,6
2909,5
2910,6
2911,6
2912,6
2913,6
2914,5
2915,6
2916,5
2917,6
2918,6
2919,6
2920,6
2921,6
2922,6
2923,6
2924,5
2925,5
2926,5
2927,6
2928,6
2929,6
2930,6
2931,6
2932,5
2933,5
2934,6
2935,5
2936,5
2937,5
2938,5
2939,5
2940,6
2941,6
2942,5
2943,5
2944,6
2945,6
2946,6
2947,6
2948,6
2949,6
2950,5
2951,5
2952,5
2953,5
2954,6
2955,6
2956,6
2957,5
2958,6
2959,6
2960,5
2961,6
2962,6
2963,5
2964,6
2965,6
2966,5
2967,6
2968,6
2969,5
2970,6
2971,5
2972,6
2973,6
2974,6
2975,5
2976,6
2977,6
2978,5
2979,6
2980,6
2981,5
2982,6
2983,5
2984,5
2985,6
2986,5
2987,6
2988,6
2989,6
2990,5
2991,5
2992,5
2993,6
2994,5
2995,6
2996,6
2997,5
